tick,population,mean_h,median_h,births_interval,deaths_starvation_interval,deaths_collision_interval,food_count,kl_divergence
103300,53,5.6038,5.0,175,0,186,932,0.486194
103400,39,5.6154,5.0,185,0,199,937,0.500828
103500,67,5.6866,5.0,210,0,182,887,0.440458
103600,60,5.8333,6.0,180,0,187,870,0.439014
103700,47,5.5532,5.0,177,0,190,896,0.482555
103800,51,5.9412,6.0,187,0,183,889,0.485571
103900,44,5.7045,5.5,180,0,187,917,0.479534
104000,48,5.6667,5.5,193,0,189,902,0.458717
104100,68,5.7941,6.0,210,0,190,876,0.423099
104200,55,5.9636,6.0,170,0,183,894,0.503820
104300,50,5.8400,6.0,177,0,182,882,0.447886
104400,61,5.7377,6.0,180,0,169,895,0.493082
104500,42,5.5714,5.0,173,0,192,945,0.536486
104600,46,5.8478,6.0,198,0,194,923,0.539754
104700,42,5.6905,5.5,199,0,203,929,0.599233
104800,59,5.9831,6.0,195,0,178,895,0.562931
104900,50,5.8200,6.0,181,0,190,874,0.455334
105000,66,5.6970,6.0,196,0,180,868,0.414083
105100,55,6.1273,6.0,165,0,176,893,0.412970
105200,51,5.6471,6.0,180,0,184,879,0.413798
105300,47,5.7660,6.0,194,1,197,890,0.523842
105400,45,5.7556,6.0,176,0,178,904,0.519900
105500,47,5.6596,6.0,184,0,182,900,0.434015
105600,50,6.0000,6.0,187,0,184,917,0.533534
105700,47,5.5106,5.0,185,0,188,913,0.408848
105800,53,5.2642,5.0,190,0,184,909,0.506928
105900,47,5.8085,6.0,191,0,197,875,0.508930
106000,53,5.8491,6.0,180,0,174,890,0.443000
106100,61,5.5246,5.0,194,0,186,877,0.516343
106200,45,5.7778,6.0,196,0,212,912,0.460969
106300,59,5.7119,6.0,188,0,174,909,0.510338
106400,36,5.8056,6.0,176,0,199,911,0.508777
106500,63,5.8413,6.0,202,0,175,863,0.463642
106600,67,5.6119,5.0,178,0,174,853,0.384302
106700,59,5.4237,5.0,178,0,186,840,0.417313
106800,55,5.5636,6.0,171,0,175,903,0.385217
106900,54,5.9259,6.0,193,0,194,867,0.429671
107000,62,5.4355,5.0,197,0,189,836,0.385824
107100,71,5.8873,6.0,189,0,180,798,0.434953
107200,65,5.7538,6.0,165,0,171,826,0.417700
107300,70,5.3571,5.0,180,0,175,803,0.355157
107400,71,5.6197,6.0,178,0,177,792,0.374542
107500,56,5.4821,5.0,166,0,181,836,0.370390
107600,57,5.6667,6.0,175,0,174,841,0.370141
107700,62,5.6774,6.0,192,0,187,829,0.370602
107800,52,5.8077,6.0,156,0,166,869,0.420111
107900,60,5.6333,6.0,184,0,176,857,0.400772
108000,77,5.8571,6.0,187,0,170,839,0.388521
108100,74,5.7703,6.0,165,0,168,766,0.414052
108200,61,5.3934,5.0,146,0,159,818,0.464178
108300,67,5.9104,6.0,178,0,172,807,0.410101
108400,76,5.6842,6.0,173,0,164,754,0.358459
108500,73,5.4658,5.0,153,1,155,772,0.364521
108600,64,5.8906,6.0,154,1,162,808,0.380172
108700,72,5.5417,6.0,171,1,162,759,0.383082
108800,66,5.8485,6.0,142,1,147,786,0.347625
108900,79,5.6456,6.0,170,0,157,743,0.288685
109000,77,5.5584,6.0,137,0,139,773,0.289517
109100,66,5.4545,5.5,138,0,149,806,0.319016
109200,70,5.7571,6.0,158,0,154,828,0.308893
109300,65,5.7231,6.0,153,0,158,839,0.293597
109400,71,5.3099,5.0,168,0,162,834,0.342605
109500,62,5.9032,6.0,162,1,170,840,0.344287
109600,66,5.5909,5.0,163,0,159,862,0.429176
109700,62,5.3226,5.0,172,0,176,860,0.394951
109800,59,5.6610,6.0,168,0,171,896,0.383962
109900,58,5.6034,6.0,166,0,167,901,0.352400
110000,61,5.5902,6.0,177,0,174,878,0.344701
110100,53,5.7358,6.0,176,0,184,902,0.310013
110200,65,5.4154,5.0,184,0,172,892,0.338565
110300,76,5.4737,5.5,188,0,177,807,0.286232
110400,68,5.6471,5.5,159,0,167,867,0.285034
110500,71,5.4789,5.0,173,0,170,830,0.298104
110600,58,5.3793,5.0,161,0,174,861,0.325619
110700,56,5.6964,6.0,189,0,191,896,0.323827
110800,56,5.4464,5.0,188,0,188,917,0.398234
110900,57,5.1228,5.0,195,0,194,863,0.372098
111000,72,5.4722,6.0,194,0,179,830,0.348753
111100,79,5.4177,6.0,162,0,155,815,0.337380
111200,62,5.0806,5.0,151,0,168,825,0.334135
111300,68,5.4118,5.0,170,1,163,855,0.344150
111400,68,5.6324,6.0,164,0,164,860,0.377204
111500,62,5.3710,5.5,157,0,163,844,0.354838
111600,63,5.7460,6.0,164,0,163,889,0.361869
111700,63,5.5556,6.0,174,0,174,889,0.371852
111800,59,5.2881,5.0,177,0,181,865,0.392484
111900,67,5.6119,6.0,181,0,173,875,0.365900
112000,60,5.8833,6.0,167,0,174,876,0.393719
112100,52,5.4808,5.0,183,0,191,874,0.391063
112200,58,5.6379,6.0,187,0,181,877,0.392110
112300,65,5.3692,5.0,186,0,179,844,0.339180
112400,69,5.1594,5.0,178,0,174,814,0.355084
112500,67,5.5224,5.0,165,0,167,849,0.389736
112600,62,5.5323,5.0,163,0,168,845,0.412380
112700,53,5.3962,5.0,168,1,176,869,0.467700
112800,64,5.5469,5.0,194,0,183,858,0.415163
112900,67,5.4478,5.0,189,0,186,824,0.371084
113000,77,5.0390,5.0,194,1,183,742,0.340844
113100,77,5.5065,5.0,162,1,161,797,0.370921
113200,85,5.2118,5.0,165,0,157,771,0.350864
113300,65,4.9846,5.0,148,0,168,810,0.365055
113400,72,5.4028,5.0,168,1,160,821,0.366569
113500,69,5.2319,5.0,167,0,170,800,0.368270
113600,70,5.2857,5.0,164,0,163,806,0.325268
113700,70,5.6714,6.0,180,0,180,820,0.362492
113800,76,5.1316,5.0,182,0,176,780,0.363586
113900,69,4.9275,5.0,164,0,171,776,0.335614
114000,74,5.2838,5.0,175,0,170,809,0.338146
114100,66,5.4242,5.0,159,0,167,821,0.370689
114200,48,5.2500,5.0,173,0,191,878,0.428230
114300,55,5.4364,5.0,196,0,189,901,0.423814
114400,61,5.4262,5.0,190,0,184,871,0.444586
114500,59,5.1695,5.0,183,0,185,836,0.434116
114600,63,5.4603,5.0,171,0,167,872,0.416074
114700,52,5.5769,6.0,184,0,195,862,0.358610
114800,58,5.1552,5.0,186,0,180,872,0.353917
114900,46,5.4783,5.0,189,0,201,870,0.410408
115000,60,5.1833,5.0,207,0,193,843,0.401048
115100,48,5.1875,5.0,183,0,195,830,0.455221
115200,64,5.4375,5.0,184,0,168,850,0.487598
115300,54,5.1481,5.0,179,0,189,823,0.403540
115400,57,4.9123,5.0,172,0,169,839,0.396257
115500,50,5.5800,5.0,170,1,176,888,0.488709
115600,61,5.0984,5.0,185,1,173,837,0.425863
115700,57,5.1053,5.0,158,0,162,838,0.387596
115800,67,5.2239,5.0,175,0,165,863,0.374005
115900,50,5.3200,5.0,165,0,182,849,0.423135
116000,58,5.2069,5.0,174,0,166,834,0.369179
116100,64,5.4062,5.0,178,0,172,851,0.414515
116200,65,5.3538,5.0,171,1,169,829,0.399373
116300,67,5.2090,5.0,162,0,160,832,0.376210
116400,68,5.5000,5.0,171,0,170,842,0.330438
116500,69,5.3188,5.0,169,0,168,838,0.366213
116600,72,5.3611,5.0,167,0,164,817,0.353822
116700,76,5.5395,5.0,164,0,160,853,0.338355
116800,83,5.2892,5.0,187,0,180,744,0.325479
116900,61,5.1311,5.0,131,0,153,864,0.373002
117000,73,5.6301,6.0,189,0,177,828,0.358055
117100,63,5.2063,5.0,160,0,170,845,0.354048
117200,54,5.0185,5.0,169,1,177,869,0.375850
117300,81,5.4074,5.0,193,0,166,806,0.350099
117400,68,5.1765,5.0,149,0,162,838,0.399391
117500,74,5.0811,5.0,177,0,171,808,0.369658
117600,73,5.0137,5.0,162,0,163,793,0.334427
117700,74,5.0811,5.0,152,2,149,826,0.321934
117800,67,5.2537,5.0,152,1,158,843,0.331033
117900,72,5.3750,5.0,175,0,170,860,0.302236
118000,67,5.3731,5.0,166,1,170,857,0.293289
118100,69,4.9710,5.0,177,0,175,785,0.343197
118200,67,5.3134,5.0,163,3,162,846,0.360456
118300,64,5.1250,5.0,192,1,194,812,0.362549
118400,66,5.0758,5.0,161,0,159,820,0.321811
118500,68,5.3824,5.0,178,2,174,799,0.322829
118600,66,5.2273,5.0,156,2,156,811,0.336923
118700,80,5.1500,5.0,158,1,143,789,0.347278
118800,73,5.3836,5.0,164,2,169,819,0.382771
118900,59,5.1356,5.0,172,2,184,817,0.459336
119000,64,5.1094,5.0,166,0,161,833,0.407578
119100,66,5.5758,5.5,178,0,176,846,0.432153
119200,67,5.3284,5.0,178,1,176,842,0.385105
119300,63,5.4603,5.0,180,0,184,818,0.467957
119400,60,5.3833,5.0,178,0,181,879,0.472133
119500,53,5.2642,5.0,186,0,193,894,0.491115
119600,52,5.0000,5.0,195,0,196,886,0.470649
119700,65,5.4923,6.0,187,0,174,872,0.425708
119800,51,5.5686,6.0,181,1,194,892,0.441978
119900,52,5.3462,5.0,189,0,188,874,0.379194
120000,63,5.5556,6.0,196,0,185,866,0.387651
120100,57,5.4561,5.0,190,0,196,859,0.384808
120200,51,5.2549,5.0,182,0,188,859,0.362567
120300,61,5.7869,6.0,193,0,183,859,0.416069
120400,60,5.6333,6.0,175,0,176,842,0.434765
120500,52,5.2692,5.0,182,0,190,848,0.415949
120600,48,5.4375,5.0,183,0,187,866,0.430407
120700,60,5.7000,6.0,165,0,153,857,0.386077
120800,58,5.4655,5.0,168,0,170,848,0.377466
120900,65,5.6154,6.0,174,0,167,851,0.339329
121000,74,5.6622,6.0,163,0,154,822,0.389540
121100,60,5.4500,5.0,159,0,173,850,0.381541
121200,68,5.8088,6.0,167,0,159,838,0.343481
121300,56,5.7679,6.0,152,0,164,833,0.381388
121400,60,5.5000,5.5,168,0,164,839,0.311020
121500,45,5.7333,6.0,161,0,176,889,0.341294
121600,55,5.5091,5.0,183,0,173,876,0.374203
121700,69,5.1739,5.0,182,0,168,790,0.364984
121800,72,5.4861,5.0,148,0,145,857,0.363224
121900,57,5.3509,5.0,177,1,191,864,0.418358
122000,64,5.2344,5.0,182,0,175,848,0.392234
122100,66,5.7121,6.0,194,0,192,847,0.373895
122200,55,5.4909,5.0,180,0,191,828,0.382056
122300,62,5.1452,5.0,171,0,164,820,0.388513
122400,75,5.4667,5.0,187,0,174,781,0.336758
122500,67,5.3582,5.0,157,1,164,818,0.379600
122600,73,4.9863,5.0,181,1,174,762,0.345783
122700,73,5.7123,5.0,162,0,162,806,0.360747
122800,88,5.4545,5.0,181,0,166,752,0.333727
122900,82,5.1829,5.0,156,0,162,728,0.298707
123000,77,5.5844,5.0,155,0,160,757,0.299032
123100,82,5.3049,5.0,140,0,135,753,0.291656
123200,65,5.2769,5.0,143,0,160,803,0.321965
123300,81,5.4074,5.0,183,0,167,766,0.318460
123400,82,5.1707,5.0,158,0,157,755,0.297544
123500,69,5.1159,5.0,145,0,158,783,0.305118
123600,63,5.4127,5.0,167,0,173,801,0.301502
123700,68,5.3529,5.0,157,0,152,840,0.336576
123800,65,5.1077,5.0,174,0,177,824,0.364289
123900,66,5.7121,6.0,173,0,172,841,0.327396
124000,61,5.8361,6.0,166,0,171,851,0.333900
124100,69,5.3333,5.0,172,0,164,816,0.354618
124200,67,5.6866,6.0,160,0,162,838,0.372506
124300,59,5.5932,5.0,151,0,159,863,0.334345
124400,69,5.5072,5.0,180,0,170,838,0.404859
124500,65,5.6154,5.0,172,0,176,864,0.399927
124600,65,5.5692,5.0,160,0,160,847,0.414410
124700,75,5.2267,5.0,176,0,166,828,0.405558
124800,65,5.8154,6.0,151,0,161,893,0.358802
124900,61,5.7705,6.0,170,0,174,875,0.364125
125000,66,5.3788,5.0,183,0,178,847,0.356217
125100,67,5.5970,5.0,177,0,176,861,0.375012
125200,58,5.6207,5.0,157,0,166,873,0.363942
125300,65,5.4923,5.0,175,0,168,846,0.366159
125400,47,6.1064,6.0,157,0,175,943,0.398829
125500,49,6.0204,6.0,193,0,191,905,0.385300
125600,54,5.5000,5.0,203,0,198,867,0.419582
125700,60,5.8500,6.0,190,0,184,885,0.392117
125800,44,6.0227,6.0,164,0,180,922,0.366686
125900,33,6.0000,6.0,195,0,206,945,0.510244
126000,54,5.7963,6.0,210,0,189,920,0.453691
126100,44,5.7045,5.5,183,0,193,944,0.445217
126200,34,5.9412,6.0,172,0,182,951,0.579769
126300,44,5.9773,6.0,195,0,185,949,0.511038
126400,40,5.8000,6.0,184,0,188,942,0.487868
126500,40,5.6500,6.0,193,0,193,942,0.481559
126600,41,5.6585,6.0,196,0,195,954,0.476800
126700,34,5.9706,6.0,191,0,198,954,0.478105
126800,26,5.8462,6.0,204,0,212,962,0.529576
126900,37,5.8649,6.0,213,0,202,956,0.491323
127000,32,5.8750,6.0,195,0,200,964,0.580516
127100,36,6.0278,6.0,216,0,212,929,0.558692
127200,31,6.2903,6.0,212,0,217,947,0.571774
127300,43,5.9535,6.0,200,0,188,931,0.492299
127400,41,5.8537,6.0,199,0,201,922,0.520544
127500,46,5.6739,6.0,195,0,190,945,0.507262
127600,48,6.0208,6.0,191,0,189,922,0.497908
127700,46,5.7826,6.0,185,0,187,924,0.476221
127800,44,5.9773,6.0,183,0,185,943,0.509095
127900,44,6.0682,6.0,186,0,186,924,0.472499
128000,30,6.0333,6.0,185,0,199,959,0.482173
128100,41,5.8780,6.0,205,0,194,953,0.515964
128200,39,5.8462,6.0,195,0,197,960,0.526589
128300,40,5.7250,6.0,194,0,193,952,0.651035
128400,37,5.6757,6.0,200,0,203,964,0.563800
128500,46,5.7609,6.0,128,0,119,946,0.598976
128600,32,5.3438,5.0,189,0,203,970,0.535958
128700,34,5.9706,6.0,169,0,167,962,0.551816
128800,33,5.6364,6.0,163,0,164,969,0.489865
128900,34,5.6471,6.0,156,0,155,965,0.609333
129000,21,5.8095,6.0,200,0,213,981,0.820289
129100,28,5.9643,6.0,218,0,211,971,0.706434
129200,32,5.6562,6.0,185,0,181,968,0.676571
129300,27,5.6296,6.0,166,0,171,973,0.670681
129400,35,5.7143,6.0,116,0,108,967,0.567851
129500,35,5.5714,6.0,165,0,165,957,0.507603
129600,31,5.6452,6.0,167,0,171,969,0.540549
129700,26,5.6923,6.0,88,0,93,974,0.599035
129800,35,5.7714,6.0,151,0,142,956,0.542229
129900,21,5.5714,5.0,165,0,179,983,0.717136
130000,18,5.6111,5.5,106,0,109,982,0.860366
130100,29,5.6207,6.0,127,0,116,969,0.713494
130200,30,6.0333,6.0,210,0,209,969,0.603684
130300,41,5.6098,5.0,211,0,200,953,0.548981
130400,32,5.8750,6.0,205,0,214,961,0.627574
130500,45,5.8667,6.0,213,0,200,936,0.509380
130600,44,5.6364,6.0,203,0,204,940,0.506705
130700,36,5.7500,6.0,201,0,209,955,0.578020
130800,50,5.6600,6.0,218,0,204,935,0.567766
130900,49,5.7347,6.0,187,0,188,936,0.551171
131000,43,5.6047,6.0,197,0,203,933,0.466500
131100,54,5.6296,6.0,210,0,199,925,0.534167
131200,38,5.8158,6.0,190,0,206,950,0.495565
131300,46,5.5435,5.5,206,0,198,909,0.560391
131400,47,5.8936,6.0,185,0,184,921,0.413909
131500,55,5.5455,5.0,190,0,182,885,0.404905
131600,45,5.5111,5.0,170,0,180,934,0.436643
131700,42,5.5000,5.0,184,0,187,958,0.539333
131800,52,5.5769,5.0,142,0,132,947,0.485232
131900,45,5.6444,5.0,146,0,153,944,0.477364
132000,53,5.5283,5.0,175,0,167,929,0.440923
132100,54,5.4444,5.0,172,0,171,918,0.407292
132200,50,5.4800,5.0,179,0,183,912,0.438797
132300,48,5.7083,5.0,179,0,181,944,0.410840
132400,43,5.3023,5.0,179,0,184,947,0.417507
132500,44,5.4773,5.0,180,0,179,930,0.437837
132600,61,5.7705,6.0,182,0,165,927,0.427983
132700,47,5.7660,6.0,148,0,162,946,0.458458
132800,55,5.4727,5.0,167,0,159,929,0.447856
132900,57,5.6491,5.0,194,0,192,928,0.458694
133000,58,5.6379,5.0,174,0,173,915,0.408840
133100,56,5.3214,5.0,176,0,178,902,0.364253
133200,55,5.6364,5.0,180,0,181,915,0.391858
133300,52,5.4808,5.0,177,0,180,921,0.372672
133400,47,5.7872,6.0,167,0,172,941,0.434396
133500,56,5.8929,6.0,199,0,190,909,0.379926
133600,62,5.5161,5.0,180,0,174,894,0.386284
133700,62,5.3871,5.0,174,0,174,899,0.362872
133800,49,5.4898,5.0,178,0,191,932,0.421375
133900,52,5.3462,5.0,194,0,191,903,0.422473
